VAI,PTJE_RANKING,PTJE_LYC,PTJE_MAT,VAI,BAP,Tut_20161,Tut_20162,Tasa_aprob_20161,Prom__20161,Tasa_aprob_20162,Prom__20162
0,711.2135476463835,602.0787965616046,612.8137535816619,0.0,0.016614150673159554,7.775862068965517,10.507692307692308,0.8191041239462292,4.79417538614848,0.7806121780789421,4.5844574398960365
1,729.4906666666667,521.2373333333334,530.1946666666666,1.0,0.9413333333333334,15.473087818696884,13.71320754716981,0.6715376984126984,4.253333333333334,0.6636843816024703,4.15617747440273
